Index-HCP_MMP_1.0,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
146,0.014917086,0.001680545,0.019926101,0.003720862,0.050814554,0.001532553,0.010410972,0.001280802,0.005160647,0.000317789,0.001235125,0.000704891,0.006486302,0.001927784,0.020001019,0.00087195,0.009409988,0.091680931,0.004404388,0.004141913,0.014282754,0.010549343,0.162347784,0.001708872,0.023974843,0.001871741,0.006548,0.143737519,0.010046583,0.128698225,0.004213581,0.103428609,0.001377577,0.052512368,0.000476658,0.006294319,0.001534723,0.015561656,0.001916931,0.020120924,0.002159352,0.048053461
147,0.004742635,0.004652114,0.230204045,0.003857797,0.050350824,0.002363767,0.015353077,0.004937485,0.01270413,0.000382039,0.001533014,0.000547883,0.001496015,0.021705094,0.101589492,0.001378248,0.012855811,0.003890276,0.005195305,0.005985957,0.011603859,0.004970132,0.04069611,0.001071135,0.006485703,0.004980426,0.004646271,0.056598967,0.003548202,0.014200272,0.026355204,0.040275222,0.006890962,0.037274046,0.004556853,0.226645345,0.002873391,0.013261275,0.001703733,0.016229039,0.000258003,0.000790756
148,0.005838083,0.006070745,0.238430814,0.007766235,0.044716934,0.003046228,0.011465277,0.006653226,0.014781622,0.000510146,0.001348671,0.000946806,0.002804505,0.016068188,0.030919778,0.001327527,0.013683312,0.00579599,0.004122557,0.007398447,0.011194527,0.009187399,0.035924345,0.002303589,0.010273449,0.00230779,0.010742832,0.084095947,0.006945295,0.021141709,0.033867774,0.035153905,0.008886742,0.038575211,0.005021866,0.247428329,0.003279055,0.007072638,0.002699055,0.01093011,0.000415657,0.000885444
149,0.008592736,0.003313398,0.134660781,0.004838615,0.024678997,0.001884414,0.007283913,0.003158899,0.007017237,0.000343548,0.000658833,0.000624349,0.004295171,0.003934124,0.015609032,0.000994945,0.0149572,0.005820395,0.003425134,0.003576429,0.009899832,0.008505719,0.045661933,0.002394573,0.027364929,0.001545864,0.006759565,0.062266691,0.006651761,0.032350203,0.012082693,0.014394115,0.003333518,0.203813818,0.001612877,0.302465864,0.001834224,0.007834337,0.002262187,0.009535052,0.000356536,0.000791012
150,0.006554235,0.001092224,0.244353023,0.001583978,0.02658024,0.000858766,0.006918889,0.001082344,0.003604118,0.000177246,0.000499082,0.000227699,0.002757406,0.001518178,0.016747006,0.000822574,0.017939498,0.006224137,0.003613287,0.00128355,0.004917388,0.003401895,0.087801335,0.000777987,0.070115872,0.001126982,0.002075805,0.113916019,0.002650487,0.055996823,0.003676295,0.007835199,0.001116951,0.176688782,0.000517682,0.108101996,0.000968771,0.008847978,0.000834187,0.012067031,0.000205145,0.002289626
151,0.01232779,0.0013138,0.08104136,0.002682628,0.047606901,0.001294912,0.009208622,0.001235152,0.004326751,0.0002737,0.000766989,0.000403149,0.00381904,0.001465522,0.016352552,0.00082991,0.012639498,0.011961727,0.004495519,0.001996133,0.008108627,0.006459321,0.125626573,0.001284124,0.041820354,0.001505762,0.003456443,0.106230169,0.005167924,0.078098612,0.003352745,0.018969653,0.001074908,0.291268006,0.000415743,0.075183601,0.001143316,0.009896428,0.00142173,0.018566874,0.000455652,0.001866028
152,0.015508712,0.002180532,0.012491287,0.004261738,0.046615612,0.001923659,0.009215459,0.002219127,0.006114884,0.000455019,0.001218402,0.002166817,0.009185994,0.001815368,0.010392259,0.000721512,0.003998606,0.251459415,0.004168167,0.009376396,0.020012292,0.018349437,0.132126829,0.00259293,0.018089909,0.001932581,0.01215194,0.106047864,0.019585709,0.121528065,0.004268332,0.058567196,0.001407018,0.013357006,0.000447993,0.00262956,0.001404611,0.007986594,0.003038959,0.019634662,0.006441474,0.046210815
153,0.034064635,0.000863487,0.005737151,0.001678493,0.019459755,0.001152992,0.010626791,0.003898036,0.02582795,0.001003619,0.003367819,0.002478416,0.098964752,0.001068896,0.003717525,0.000272773,0.001019904,0.126517839,0.00531882,0.006352704,0.030690585,0.009664314,0.299475357,0.001310389,0.051100313,0.009354565,0.004029421,0.036107333,0.007183493,0.095200631,0.00125193,0.00436177,0.000337985,0.001781498,0.000155441,0.000881182,0.000499581,0.002213946,0.00191361,0.041723686,0.001909918,0.057026061
154,0.030826669,0.000682693,0.00597235,0.001070154,0.015080525,0.000970074,0.011368403,0.001624055,0.016180566,0.00047025,0.002743925,0.00186876,0.073495719,0.000918805,0.003186132,0.000263529,0.000986659,0.085369282,0.005364848,0.004425905,0.03242054,0.007153948,0.320271658,0.001079974,0.057689432,0.007623012,0.002830686,0.039451237,0.004968176,0.104995811,0.000984011,0.003927329,0.000313566,0.001723011,0.000121533,0.000826622,0.000397472,0.002064615,0.001437862,0.046581279,0.001433252,0.109645475
155,0.026431239,0.000695972,0.004084938,0.000992482,0.015619452,0.000838594,0.005511667,0.001761345,0.05051904,0.000630935,0.006746006,0.000991373,0.421209675,0.001006203,0.004337154,0.000342065,0.001137177,0.04154983,0.003300409,0.002714605,0.117441337,0.004710039,0.095648115,0.000859008,0.081867104,0.003968435,0.002015573,0.023076119,0.003364181,0.043821314,0.001581192,0.004603866,0.000403459,0.003428265,0.000209867,0.000724819,0.000443417,0.002104794,0.001195663,0.021979463,0.00071084,0.025933087
156,0.013354963,0.000802641,0.024751527,0.00162216,0.021625234,0.000903107,0.008982817,0.000996948,0.00512382,0.000253104,0.000911655,0.000711586,0.01067217,0.000794767,0.009410048,0.000377817,0.003776141,0.123665265,0.003939874,0.002770658,0.014878073,0.00722354,0.199709906,0.000920062,0.06116136,0.001424982,0.005227446,0.107323702,0.007586631,0.11288699,0.001404497,0.008394414,0.000468675,0.021813525,0.000205521,0.003861901,0.000515157,0.005215012,0.001114739,0.026333092,0.003200763,0.181177244
157,0.011552007,0.001108605,0.056466257,0.001964245,0.018388353,0.000892422,0.00934751,0.000990479,0.004565519,0.000202606,0.000881635,0.000453343,0.009081665,0.001476388,0.021025461,0.000747052,0.009116141,0.055347389,0.004049623,0.002380354,0.015655013,0.005993484,0.20505577,0.001042009,0.095526704,0.001535204,0.004015459,0.136278286,0.00554856,0.119110845,0.002735972,0.013350685,0.000997492,0.078093995,0.000420597,0.010463705,0.000843995,0.011035742,0.001132388,0.023512923,0.001397169,0.065386538
158,0.009258699,0.000591351,0.014555849,0.00127696,0.035883219,0.000707996,0.006998339,0.0007334,0.003875048,0.000188297,0.000712297,0.000447035,0.007067497,0.000746857,0.007975511,0.000373717,0.003617779,0.121541542,0.002765896,0.001763229,0.00961044,0.004286481,0.13122552,0.000624325,0.02385854,0.001312634,0.002718365,0.120574763,0.004419569,0.118702279,0.001406757,0.026249274,0.000467324,0.014211475,0.000183536,0.002424694,0.000530957,0.005509375,0.000803881,0.015966013,0.001289118,0.29961719
159,0.009246001,0.000629847,0.029417439,0.001245309,0.033419887,0.000705573,0.007647486,0.000852297,0.003952029,0.000208465,0.000873091,0.000442393,0.007595657,0.000803896,0.010569785,0.000412336,0.004602743,0.096502947,0.003171674,0.001959772,0.009154501,0.0047222,0.160827244,0.000644136,0.042685311,0.001144626,0.003231862,0.150249394,0.004692833,0.117932564,0.001452103,0.015548089,0.000532618,0.032058117,0.000204637,0.005804814,0.000540562,0.006139139,0.00087645,0.018515214,0.001636027,0.21453246
160,0.03652251,0.000713018,0.005880194,0.001027008,0.018396094,0.000871912,0.009653639,0.001678204,0.021272091,0.000503703,0.003241477,0.001354354,0.123215584,0.000777035,0.003421963,0.000262812,0.000972559,0.075803991,0.004690211,0.003473261,0.035297239,0.006952277,0.30282102,0.001082042,0.068952069,0.005060265,0.002717873,0.035435982,0.004740435,0.095939943,0.000928946,0.004185652,0.000267951,0.001977982,0.000139271,0.000778957,0.000397002,0.002087848,0.001477271,0.043986627,0.00130071,0.081303313
161,0.011204218,0.008277346,0.003983741,0.012673938,0.010139628,0.007917738,0.012935225,0.072913323,0.409724082,0.020796824,0.085977666,0.004298889,0.007505555,0.010008844,0.005743182,0.004332509,0.004511275,0.024274464,0.018678224,0.011700902,0.011233675,0.032077152,0.031294377,0.008379712,0.005892811,0.001963208,0.017775136,0.017431751,0.023430451,0.02164827,0.0301457,0.024113248,0.006101627,0.003046808,0.002727956,0.002373041,0.004632878,0.003355636,0.009233731,0.00909201,0.00114191,0.000876635
162,0.008695732,0.008321546,0.00581421,0.011495829,0.010048795,0.007011456,0.011696391,0.09062,0.379514277,0.026506246,0.065207666,0.00367045,0.005984939,0.021840433,0.011012924,0.004766907,0.006317277,0.018687844,0.015401273,0.011229172,0.011230267,0.023003449,0.025163455,0.005857832,0.004394202,0.002096759,0.01677805,0.021045112,0.016275452,0.018525812,0.04877934,0.048992566,0.008557511,0.003665962,0.004695427,0.003590122,0.005517594,0.005191567,0.007681231,0.007483058,0.000939064,0.000857791
163,0.026857298,0.000784978,0.007816086,0.001310888,0.0124706,0.001239903,0.00925205,0.001340307,0.015456731,0.000387196,0.00232143,0.001466639,0.112924405,0.002352255,0.006634853,0.000328476,0.001964695,0.077474673,0.004283271,0.003275652,0.043163487,0.006460597,0.214730136,0.001208376,0.087026188,0.02563398,0.002878355,0.053566496,0.004780811,0.090911163,0.001420164,0.00686779,0.00044991,0.007105215,0.00022496,0.001321935,0.000722626,0.003710392,0.001354408,0.035483579,0.001434456,0.132498135
164,0.028048324,0.002009025,0.003017914,0.001106766,0.004789716,0.005016558,0.007688399,0.071793355,0.230280397,0.080555262,0.238042992,0.001044331,0.006345179,0.000971898,0.002982828,0.000611929,0.00062393,0.006968697,0.032497243,0.004743156,0.034530361,0.014010304,0.050429554,0.001981648,0.008397734,0.000452568,0.001785343,0.008848938,0.002918647,0.01600488,0.001513519,0.003159204,0.000443018,0.001114959,0.00032599,0.000711865,0.0006436,0.001573292,0.018679124,0.129908107,0.000348765,0.001793868
165,0.015798525,0.00278853,0.001599437,0.000842714,0.002164067,0.018243968,0.011832866,0.099271893,0.140688759,0.103179478,0.210990961,0.000588442,0.002767652,0.000723057,0.001381103,0.001412007,0.001065312,0.003878584,0.131686408,0.00546042,0.015034114,0.038721903,0.035944868,0.002765281,0.004915087,0.000238816,0.002463102,0.004381983,0.003645697,0.007643252,0.002194751,0.002495884,0.000549834,0.000595417,0.000375663,0.00048612,0.000673137,0.000897446,0.048487941,0.092771626,0.000475718,0.000896578
166,0.037240027,0.001166416,0.010626399,0.000860605,0.012003466,0.002416772,0.01243661,0.018120957,0.085369658,0.017729791,0.07387999,0.000523553,0.011919926,0.000985191,0.006286897,0.000445255,0.001255298,0.010190721,0.01880954,0.003760896,0.044227535,0.008497317,0.113011309,0.001383343,0.016132684,0.000640166,0.001310853,0.020752167,0.002119811,0.02767663,0.001356556,0.004615907,0.000492323,0.002944696,0.000218481,0.002174877,0.00062293,0.002762313,0.011021495,0.426698889,0.000243171,0.003462593
167,0.005355665,0.001224507,0.090266954,0.001853741,0.176051135,0.000961271,0.015003851,0.002129932,0.007620571,0.000243433,0.000798258,0.000262873,0.002856832,0.003381197,0.016845372,0.000567866,0.00561729,0.01831037,0.002933412,0.001276263,0.004521561,0.002681158,0.16993714,0.000572852,0.008615662,0.000744133,0.002473984,0.237623083,0.00212405,0.066559271,0.007241063,0.020723481,0.001502136,0.015240048,0.000766061,0.019091617,0.001001281,0.002895127,0.000782185,0.091466443,0.00019613,0.009590332
168,0.003196011,0.001069597,0.33768852,0.001198679,0.14145642,0.001012743,0.018987795,0.001807466,0.006663505,0.000242606,0.000876454,0.000215749,0.001235114,0.003838943,0.033942719,0.000896951,0.014990826,0.003707526,0.004024742,0.001230381,0.004129007,0.001767467,0.073620456,0.000345805,0.005286094,0.001022823,0.001433719,0.118222065,0.001226283,0.017188727,0.006564936,0.019020579,0.001487613,0.010480578,0.000829079,0.129676019,0.001013217,0.004484323,0.00063435,0.037730585,9.14E-05,0.00156559
169,0.00499958,0.001177145,0.153900325,0.001122082,0.026658724,0.003450998,0.07650777,0.003017827,0.012191127,0.000871429,0.002468364,0.000175892,0.001865996,0.001646815,0.011018963,0.003319862,0.068055355,0.011635427,0.010884441,0.000929563,0.008352304,0.003387919,0.213905641,0.00036044,0.009039512,0.001774168,0.001321674,0.051853749,0.001686034,0.0404563,0.003213833,0.009506866,0.001542205,0.011161482,0.000708616,0.172147649,0.001650394,0.00998512,0.00113998,0.059720254,0.000190865,0.006657602
170,0.005748254,0.001524546,0.020163665,0.000941191,0.005552231,0.01709012,0.228509867,0.007359251,0.019460047,0.00314071,0.007329274,0.000219004,0.001786458,0.001111583,0.010202436,0.003001661,0.015786409,0.005168401,0.238180413,0.002681064,0.017859132,0.013375374,0.17033751,0.000451489,0.007096134,0.001275104,0.001325402,0.013027476,0.0018915,0.018675932,0.001980191,0.012535259,0.001431313,0.04258274,0.000805092,0.034294331,0.001679238,0.0139028,0.007051744,0.048824252,0.000243117,0.002110902
171,0.005817369,0.002181942,0.041337214,0.00158776,0.008976756,0.011282632,0.186526216,0.004518396,0.00844055,0.001883865,0.001863008,0.000266336,0.003286203,0.001504409,0.012027742,0.003364207,0.029393274,0.006365719,0.098385598,0.002221511,0.037920682,0.011284842,0.148629545,0.000520076,0.006560881,0.002090543,0.002006629,0.014555921,0.002558181,0.023428062,0.002141798,0.008875102,0.001277696,0.043834953,0.000800507,0.213352754,0.002015081,0.020026133,0.004616937,0.031978767,0.000344044,0.00226491
172,0.056537378,0.001159947,0.033790335,0.001653992,0.011933505,0.000998983,0.009576373,0.001091522,0.010462248,0.000293194,0.001768981,0.000518579,0.031724534,0.00114779,0.006258934,0.000296468,0.002285298,0.01533441,0.00271291,0.003023277,0.115020468,0.005988969,0.084397033,0.00141708,0.464826254,0.001329866,0.002517046,0.022350146,0.003877136,0.049257572,0.002338946,0.002840815,0.000662213,0.008816306,0.000333721,0.002623032,0.000573978,0.00466961,0.001540019,0.055207983,0.000433146,0.006012635
173,0.00469414,0.001673651,0.101382905,0.00285466,0.387243786,0.001235648,0.011224682,0.002956162,0.010060581,0.000276595,0.001172098,0.000372129,0.002681626,0.005049597,0.017521046,0.000725787,0.005964041,0.006825178,0.003053825,0.001485581,0.003471776,0.003131156,0.067989048,0.000606462,0.003333274,0.001249252,0.00321266,0.254410819,0.002446536,0.032151131,0.010366551,0.022075728,0.002184705,0.009413206,0.001108363,0.025380493,0.001517321,0.004152398,0.000925589,0.021063896,0.000187586,0.002003055
174,0.003511091,0.002765924,0.27657328,0.003687869,0.203871012,0.00191066,0.016591098,0.00457008,0.014275264,0.000359201,0.001509181,0.000534387,0.00214125,0.010093803,0.029117618,0.000986163,0.009814655,0.005240723,0.00492681,0.003134764,0.004815244,0.004493683,0.056283155,0.000930059,0.003280149,0.001672466,0.004986559,0.186411509,0.003384518,0.024594275,0.019026973,0.030323401,0.004226794,0.008316091,0.002181591,0.045876136,0.00197365,0.00480331,0.001399001,0.017319987,0.000239612,0.001320481
175,0.004118693,0.00307233,0.20456575,0.005676768,0.240159867,0.001885875,0.007534897,0.004480146,0.011136849,0.000337389,0.000963242,0.000608137,0.004695633,0.007258833,0.015857538,0.000849303,0.006809464,0.014004781,0.002824459,0.002954584,0.00546209,0.006082303,0.056590999,0.001479398,0.014953645,0.00150274,0.006044523,0.232279269,0.005136979,0.050281926,0.017680836,0.020873569,0.003367632,0.010913439,0.001973724,0.028602794,0.002034543,0.004546941,0.001700502,0.010789577,0.000326354,0.005066944
176,0.006384012,0.001386491,0.168918769,0.002264023,0.072376913,0.000970278,0.005846512,0.001714574,0.005157151,0.00019445,0.000562655,0.000351481,0.003191633,0.002587314,0.008712975,0.000408306,0.004626013,0.020736018,0.002674879,0.001533537,0.006920107,0.003577701,0.140989103,0.000792954,0.153686383,0.000958431,0.002936492,0.21666417,0.002829895,0.074687006,0.00632991,0.007511811,0.001408656,0.009392315,0.000772083,0.011969234,0.000812975,0.003330496,0.000913084,0.041534336,0.000234013,0.011169189
177,0.010385297,0.00205053,0.203700876,0.002944588,0.017245209,0.001294477,0.007915989,0.002144342,0.006102313,0.000251259,0.000791731,0.000495767,0.004363957,0.002721427,0.014192469,0.000558522,0.006759914,0.019820519,0.00364349,0.001982856,0.008795134,0.006339819,0.140079975,0.001788712,0.285660057,0.001464866,0.004013814,0.077775632,0.004880239,0.070261353,0.006415896,0.006746448,0.001583263,0.018897223,0.000875824,0.016660039,0.001179888,0.005090712,0.001475484,0.027716494,0.000353355,0.008088266
178,0.008617831,0.001045014,0.056844739,0.001819798,0.117609493,0.000840862,0.009228307,0.001400566,0.005663233,0.000197545,0.000827309,0.0002624,0.003215986,0.001904082,0.006113653,0.000416762,0.00370102,0.031580518,0.002635781,0.001154856,0.006902555,0.002869988,0.190943449,0.000622204,0.018858406,0.000887552,0.002307171,0.268012871,0.002314515,0.102606476,0.004621442,0.008241844,0.000945284,0.008141976,0.000505643,0.006962957,0.000765359,0.002714845,0.00074138,0.110324669,0.000213829,0.018741109
179,0.002829392,0.005667705,0.002433644,0.002413475,0.003068557,0.024006575,0.03382293,0.081803864,0.404162476,0.027647457,0.098111641,0.002475812,0.009246532,0.004012107,0.004078675,0.030738507,0.033568356,0.008252362,0.056643715,0.005232518,0.005999497,0.02135595,0.020397187,0.001419909,0.001368559,0.00131684,0.004669256,0.004612149,0.005926658,0.006513304,0.015825666,0.032918296,0.005605782,0.002900409,0.003175702,0.0042036,0.008706506,0.007903915,0.008766923,0.006188807,0.000761381,0.000591605
180,0.003309337,0.002206372,0.000949314,0.001045435,0.001660375,0.013711017,0.018011857,0.073374726,0.438836099,0.051189822,0.265707556,0.001245632,0.006270396,0.001288638,0.001550524,0.002856048,0.002091507,0.004483355,0.049824951,0.002318086,0.0048504,0.014054024,0.013691001,0.000852665,0.001126921,0.000420583,0.002095497,0.00249645,0.002650628,0.003800615,0.003499561,0.006338258,0.000787607,0.000710767,0.000664883,0.001204245,0.001755063,0.001985773,0.007111331,0.008863826,0.000336402,0.000375179
